"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"113293","Csaba Ss","M",19,172,68,"Hungary","HUN","1976 Summer",1976,"Summer","Montreal","Swimming","Swimming Men's 400 metres Individual Medley",NA
"113293","Csaba Ss","M",23,172,68,"Hungary","HUN","1980 Summer",1980,"Summer","Moskva","Swimming","Swimming Men's 400 metres Individual Medley",NA
"113319","Galina Sosnova","F",16,160,59,"Soviet Union","URS","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"113320","Tamara Mikhaylovna Sosnova (-Kravchenko)","F",18,166,64,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Freestyle",NA
"113320","Tamara Mikhaylovna Sosnova (-Kravchenko)","F",18,166,64,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"113340","Borbla Sthy","F",19,NA,NA,"Hungary","HUN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 400 metres Freestyle",NA
"113379","Sho Sotodate","M",20,183,74,"Japan","JPN","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"113406","Souchu","M",NA,NA,NA,"France","FRA","1900 Summer",1900,"Summer","Paris","Swimming","Swimming Men's 1,000 metres Freestyle",NA
"113431","Mariama Souley Bana","F",21,NA,NA,"Niger","NIG","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 50 metres Freestyle",NA
"113436","Georgios Soulis","M",NA,NA,NA,"Greece","GRE","1906 Summer",1906,"Summer","Athina","Swimming","Swimming Men's One Mile Freestyle",NA
"113443","Mamadou Soumare","M",20,NA,NA,"Mali","MLI","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Freestyle",NA
"113464","Vasco Nuno Sampaio e Castro de Sousa","M",24,178,70,"Portugal","POR","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"113480","Joana Magalhes Soutinho","F",18,NA,NA,"Portugal","POR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 100 metres Breaststroke",NA
"113480","Joana Magalhes Soutinho","F",18,NA,NA,"Portugal","POR","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"113491","Jader Jos da Silva Souza","M",22,193,90,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle",NA
"113491","Jader Jos da Silva Souza","M",22,193,90,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"113491","Jader Jos da Silva Souza","M",22,193,90,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"113496","Jos Carlos Ferreira Souza Junior","M",21,NA,NA,"Brazil","BRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"113496","Jos Carlos Ferreira Souza Junior","M",21,NA,NA,"Brazil","BRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Butterfly",NA
"113496","Jos Carlos Ferreira Souza Junior","M",21,NA,NA,"Brazil","BRA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"113498","Mara Luisa Souza","F",18,165,55,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 100 metres Freestyle",NA
"113498","Mara Luisa Souza","F",18,165,55,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 400 metres Freestyle",NA
"113498","Mara Luisa Souza","F",18,165,55,"Mexico","MEX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"113498","Mara Luisa Souza","F",22,165,55,"Mexico","MEX","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 400 metres Freestyle",NA
"113508","Nina Sovinek","F",23,176,65,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 50 metres Freestyle",NA
"113508","Nina Sovinek","F",23,176,65,"Slovenia","SLO","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 100 metres Freestyle",NA
"113517","Mariama Djould Sow","F",16,165,65,"Guinea","GUI","2016 Summer",2016,"Summer","Rio de Janeiro","Swimming","Swimming Women's 50 metres Freestyle",NA
"113531","Walter Soza Toruno","M",23,NA,NA,"Nicaragua","NCA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Butterfly",NA
"113531","Walter Soza Toruno","M",23,NA,NA,"Nicaragua","NCA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 200 metres Individual Medley",NA
"113531","Walter Soza Toruno","M",23,NA,NA,"Nicaragua","NCA","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 400 metres Individual Medley",NA
"113580","Inge Srensen (-Tabur)","F",12,NA,NA,"Denmark","DEN","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 200 metres Breaststroke","Bronze"
"113589","Lars Srensen","M",20,196,92,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Backstroke",NA
"113589","Lars Srensen","M",20,196,92,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 200 metres Backstroke",NA
"113589","Lars Srensen","M",20,196,92,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 100 metres Breaststroke",NA
"113589","Lars Srensen","M",20,196,92,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
"113589","Lars Srensen","M",24,196,92,"Denmark","DEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Backstroke",NA
"113589","Lars Srensen","M",24,196,92,"Denmark","DEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Breaststroke",NA
"113589","Lars Srensen","M",24,196,92,"Denmark","DEN","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 200 metres Individual Medley",NA
"113599","Pia Srensen","F",21,170,62,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 100 metres Freestyle",NA
"113599","Pia Srensen","F",21,170,62,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
"113599","Pia Srensen","F",21,170,62,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 200 metres Breaststroke",NA
"113599","Pia Srensen","F",21,170,62,"Denmark","DEN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"113626","Marc Nicholas Spackman","M",21,190,83,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"113633","Renata Fabiola Spagnolo","F",19,173,62,"Italy","ITA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Women's 4 x 200 metres Freestyle Relay",NA
"113653","Pierpaolo Spangaro","M",18,178,71,"Italy","ITA","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 200 metres Breaststroke",NA
"113653","Pierpaolo Spangaro","M",22,178,71,"Italy","ITA","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 400 metres Freestyle",NA
"113665","Scott Spann, Jr.","M",20,185,86,"United States","USA","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Breaststroke",NA
"113668","Torsten Spanneberg","M",25,202,88,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Freestyle",NA
"113668","Torsten Spanneberg","M",25,202,88,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
"113668","Torsten Spanneberg","M",25,202,88,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Bronze"
"113668","Torsten Spanneberg","M",29,202,88,"Germany","GER","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 100 metres Freestyle",NA
"113668","Torsten Spanneberg","M",29,202,88,"Germany","GER","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
